Untitled,Untitled 1
0.666659,0.711297
0.666333,0.710645
0.66731,0.709016
0.66731,0.707061
0.667962,0.703477
0.669591,0.701522
0.670569,0.698916
0.67122,0.695983
0.671546,0.69468
0.672524,0.692399
0.671872,0.689467
0.673175,0.688489
0.67285,0.685231
0.674153,0.682298
0.674804,0.680018
0.67513,0.677411
0.676108,0.674153
0.676434,0.672198
0.676434,0.670243
0.676759,0.668288
0.676759,0.66731
0.677411,0.665356
0.678063,0.663726
0.678389,0.660794
0.67904,0.657862
0.678714,0.656884
0.678714,0.656558
0.679366,0.654929
0.679366,0.650693
0.680669,0.646458
0.680343,0.642548
0.682624,0.63766
0.684253,0.632121
0.684253,0.624627
0.685557,0.616808
0.686208,0.613223
0.686534,0.609639
0.686534,0.607359
0.687837,0.604426
0.687837,0.599865
0.689141,0.594
0.690118,0.589112
0.689792,0.587157
0.690444,0.584551
0.691096,0.583573
0.69077,0.579663
0.692399,0.577057
0.691422,0.573473
0.692725,0.570866
0.693377,0.567282
0.693702,0.563046
0.69468,0.559788
0.695006,0.556856
0.695657,0.554901
0.695983,0.552946
0.696635,0.550665
0.695983,0.547732
0.696961,0.545778
0.697286,0.543497
0.698264,0.539261
0.698264,0.538284
0.698264,0.535677
0.699893,0.533722
0.700871,0.528835
0.700545,0.524273
0.701522,0.521341
0.701196,0.519711
0.701848,0.518408
0.7025,0.517431
0.703477,0.516779
0.704455,0.514498
0.706084,0.510914
0.706735,0.50733
0.707061,0.504398
0.70869,0.501139
0.709016,0.497881
0.711297,0.4956
0.711949,0.494949
0.7126,0.493645
0.713578,0.493645
0.714229,0.492994
0.715858,0.49332
0.71651,0.493645
0.717488,0.494949
0.717488,0.4956
0.717813,0.496904
0.719117,0.498859
0.720094,0.501139
0.720094,0.502117
0.72042,0.502769
0.721723,0.505375
0.721723,0.50733
0.722701,0.508633
0.724004,0.511566
0.723678,0.513521
0.724656,0.51515
0.725307,0.517757
0.725633,0.521015
0.726937,0.524599
0.727914,0.528835
0.728892,0.533396
0.729869,0.537632
0.729869,0.54089
0.731172,0.543171
0.731172,0.548058
0.731172,0.551968
0.732801,0.555226
0.732801,0.558159
0.733779,0.562395
0.732801,0.565001
0.734105,0.568911
0.735408,0.572495
0.73606,0.578034
0.735082,0.581618
0.736711,0.585528
0.737689,0.589112
0.73834,0.593348
0.738666,0.598887
0.739318,0.604426
0.739318,0.606707
0.740295,0.610617
0.740295,0.614853
0.741599,0.619414
0.74225,0.624627
0.742576,0.629515
0.742576,0.633099
0.742576,0.63538
0.742576,0.635054
0.741925,0.635705
0.742576,0.636357
0.743228,0.639289
0.745509,0.647435
0.746486,0.655581
0.747464,0.664378
0.748441,0.672524
0.748441,0.681321
0.748767,0.686208
0.750396,0.691422
0.751699,0.697938
0.752025,0.707713
0.752351,0.716184
0.754632,0.723678
0.754632,0.73215
0.756261,0.738992
0.755935,0.74616
0.757238,0.758867
0.758542,0.76571
0.759845,0.773855
0.759193,0.778743
0.759845,0.784282
0.761474,0.789821
0.762777,0.79927
0.762777,0.806764
0.763755,0.813932
0.765058,0.822078
0.765384,0.829572
0.766361,0.835762
0.767339,0.842605
0.768642,0.849447
0.768968,0.855638
0.768968,0.860525
0.769946,0.866064
0.770597,0.870951
0.771575,0.875513
0.771575,0.879097
0.771575,0.882681
0.772226,0.885614
0.7719,0.887894
0.773204,0.889849
0.772878,0.892456
0.773204,0.894737
0.774181,0.897343
0.774507,0.899298
0.774833,0.903534
0.774507,0.905815
0.776136,0.907444
0.776462,0.910051
0.776788,0.912331
0.775485,0.91396
0.776462,0.915264
0.777114,0.917545
0.776788,0.919174
0.777765,0.920803
0.778091,0.922106
0.778743,0.923084
0.778417,0.924713
0.779069,0.926668
0.779069,0.928297
0.779394,0.931555
0.780046,0.933184
0.780046,0.935791
0.781024,0.938072
0.781024,0.938397
0.782653,0.940026
0.781675,0.942959
0.782653,0.944588
0.782327,0.946543
0.782327,0.94752
0.782979,0.946217
0.78363,0.946543
0.782979,0.946869
0.782979,0.945891
0.782327,0.945891
0.782979,0.944914
0.783956,0.945891
0.785911,0.949475
0.786563,0.954363
0.787866,0.958924
0.787866,0.961531
0.788192,0.964138
0.788518,0.966418
0.788518,0.966744
0.789169,0.968373
0.788843,0.970002
0.789495,0.969351
0.790147,0.970654
0.790147,0.970654
0.790798,0.97098
0.789821,0.971306
0.79145,0.971957
0.79145,0.972609
0.792102,0.974238
0.792753,0.974238
0.792428,0.975216
0.792428,0.975867
0.793405,0.976193
0.794708,0.977171
0.794708,0.977822
0.79536,0.979126
0.796012,0.979777
0.796337,0.981081
0.796989,0.981732
0.797967,0.98271
0.798292,0.982058
0.798618,0.98271
0.799921,0.983035
0.799921,0.983687
0.800899,0.984013
0.800247,0.983687
0.800247,0.983687
0.802528,0.984013
0.801876,0.984665
0.801876,0.983687
0.801876,0.983035
0.802528,0.983035
0.801876,0.983361
0.80318,0.984339
0.804157,0.984013
0.804809,0.98271
0.805135,0.98271
0.805461,0.98271
0.804809,0.98271
0.806112,0.981732
0.806438,0.980103
0.808067,0.980755
0.807415,0.980103
0.808067,0.979451
0.809045,0.978474
0.809045,0.978474
0.809045,0.977496
0.809696,0.977171
0.810348,0.976519
0.809696,0.975216
0.810674,0.973912
0.811325,0.973261
0.811325,0.972609
0.811977,0.97098
0.814258,0.969677
0.813932,0.968373
0.814584,0.968373
0.814584,0.966093
0.815561,0.965441
0.816213,0.964138
0.815887,0.962834
0.816213,0.96316
0.816539,0.961857
0.817842,0.961857
0.81719,0.961857
0.817842,0.960228
0.818168,0.958273
0.816864,0.957947
0.818494,0.957621
0.819797,0.95534
0.819471,0.954363
0.819797,0.95306
0.8211,0.952734
0.820123,0.951756
0.820123,0.95143
0.820123,0.949475
0.821752,0.948824
0.823707,0.94524
0.824358,0.942633
0.82501,0.939701
0.825662,0.938072
0.826313,0.935791
0.827291,0.93351
0.82892,0.931229
0.82892,0.929926
0.829897,0.926993
0.829897,0.926993
0.831201,0.925364
0.831201,0.923735
0.83283,0.922432
0.833156,0.920803
0.834459,0.918196
0.834785,0.915915
0.834785,0.91559
0.83674,0.914286
0.83674,0.913309
0.837066,0.91168
0.838043,0.912005
0.838043,0.912005
0.837717,0.911354
0.839021,0.911354
0.839346,0.910376
0.840976,0.909399
0.841953,0.908096
0.843256,0.907444
0.843582,0.907118
0.845211,0.906141
0.84684,0.905815
0.846515,0.906141
0.847492,0.906466
0.848795,0.907118
0.849447,0.908096
0.85075,0.908096
0.851076,0.908747
0.852054,0.910051
0.852705,0.911354
0.853357,0.913309
0.85466,0.914938
0.855638,0.916567
0.856941,0.918848
0.856941,0.922106
0.858896,0.924713
0.858244,0.927319
0.858896,0.9296
0.85857,0.930903
0.859873,0.931881
0.859548,0.932533
0.861828,0.933836
0.862154,0.937094
0.863132,0.943285
0.864109,0.948824
0.866064,0.955014
0.867367,0.960879
0.869322,0.967396
0.870626,0.976193
0.871277,0.983035
0.872255,0.990204
0.873884,0.998349
0.874536,1.005192
0.875513,1.013663
0.876816,1.022786
0.877468,1.031909
0.878771,1.037448
0.87812,1.040707
0.87812,1.042662
0.878771,1.044942
0.878771,1.045268
0.877468,1.044942
0.879097,1.045594
0.878771,1.045594
0.878771,1.046246
0.879423,1.045268
0.878771,1.044942
0.878771,1.045268
0.879749,1.047549
0.881704,1.054391
0.88203,1.066121
0.883333,1.072312
0.884636,1.080457
0.885614,1.088929
0.885939,1.095445
0.887243,1.102613
0.887243,1.109782
0.889198,1.117601
0.889849,1.124444
0.889524,1.131938
0.891804,1.141713
0.892782,1.147903
0.893108,1.15442
0.894085,1.16224
0.894085,1.168104
0.895388,1.174947
0.89604,1.183418
0.896366,1.189935
0.896692,1.191564
0.897018,1.192215
0.898647,1.196125
0.898321,1.203945
0.900927,1.214372
0.900927,1.224472
0.902557,1.234899
0.90386,1.244348
0.904837,1.257706
0.905815,1.267807
0.906792,1.276604
0.907118,1.283447
0.909399,1.294525
0.910376,1.303322
0.910702,1.311142
0.912005,1.318636
0.912983,1.325478
0.913309,1.331669
0.912657,1.334275
0.913309,1.337534
0.91396,1.337208
0.915915,1.343073
0.91787,1.352522
0.918848,1.364903
0.919825,1.374678
0.921129,1.383149
0.921129,1.389014
0.922432,1.395531
0.923409,1.401721
0.924387,1.40726
0.92569,1.414754
0.927645,1.42681
0.928948,1.436911
0.930903,1.447663
0.93351,1.459392
0.934487,1.465583
0.935139,1.469493
0.934162,1.471122
0.936117,1.472751
0.937094,1.47601
0.938723,1.481874
0.939701,1.48611
0.942959,1.493604
0.944588,1.501424
0.945891,1.510547
0.94752,1.516086
0.949475,1.519344
0.950453,1.525209
0.952408,1.529445
0.953385,1.534658
0.954037,1.536613
0.954363,1.540523
0.955014,1.541826
0.955666,1.542804
0.958599,1.545085
0.961205,1.548995
0.96316,1.55323
0.965767,1.558443
0.969025,1.562679
0.97098,1.571802
0.971957,1.575712
0.974238,1.583532
0.975216,1.587768
0.976845,1.589071
0.979777,1.59461
0.980429,1.59852
0.983361,1.60634
0.985316,1.61644
0.988249,1.624912
0.991181,1.635338
0.992484,1.645113
0.993136,1.649675
0.992484,1.652281
0.995417,1.654888
0.997372,1.665314
0.998349,1.680954
1.003237,1.695616
1.005843,1.709301
1.007472,1.725918
1.008776,1.746771
1.011382,1.759478
1.012034,1.772511
1.013663,1.780657
1.013011,1.786521
1.013663,1.792386
1.014315,1.794667
1.015618,1.797599
1.017573,1.810632
1.02018,1.827901
1.022135,1.850709
1.022786,1.867326
1.025393,1.888179
1.025719,1.902841
1.027674,1.918807
1.030606,1.944221
1.030606,1.956602
1.029954,1.962141
1.03028,1.965074
1.03028,1.966377
1.030932,1.967029
1.030606,1.967029
1.030606,1.965725
1.03028,1.966051
1.030606,1.964748
1.03028,1.964422
1.03028,1.963119
1.030932,1.961164
1.030932,1.959861
1.029954,1.958883
1.030606,1.95758
1.03028,1.956602
1.03028,1.955951
1.030932,1.955299
1.030606,1.953344
1.029629,1.953344
1.029954,1.951715
1.029629,1.94976
1.031258,1.94976
1.030932,1.94976
1.031258,1.949434
1.03028,1.946828
1.030606,1.94585
